Report,Geography,Segment,Variety,Type,Data Year,Timeframe,PLU,Period,Prior Year Week Ending,Current Year Week Ending,Units Prior Year,Units Current Year,Unit Variance,Dollars Prior Year,Dollars Current Year,Dollar Variance,ASP Prior Year,ASP Current Year,ASP Variance,Dollar Sales Velocity Prior Year,Dollar Sales Velocity Current Year,Dollar Sales Velocity Variance
Category,Roanoke,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,4,2022-01-02,2023-01-01,142046.8801,160400.6766,0.129209431,217187.2142,220553.0219,0.015497265,1.528982644,1.37501304,-0.100700688,20.25661715,18.66706422,-0.078470799
Category,Roanoke,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,4,2022-01-02,2023-01-01,176592544.5,174039147.2,-0.014459259,125616293,136031469.5,0.082912624,0.711334068,0.781614204,0.098800465,10751.49372,10724.87728,-0.002475603
Category,Plains,Avocados,Hass,Conventional,2022,Quarterly,4046,4,2022-01-02,2023-01-01,12078680.74,13172628.55,0.090568484,10813239.17,10490439.9,-0.029852227,0.895233461,0.796381668,-0.110420127,231.3409496,197.0445356,-0.148250511
Category,Sacramento,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,4,2022-01-02,2023-01-01,26078369.74,23941759.61,-0.081930357,36264294.78,38176083.9,0.052718222,1.390589026,1.594539605,0.146664885,3763.473456,3666.185503,-0.025850575
Category,Sacramento,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,4,2022-01-02,2023-01-01,5384329.141,5449909.826,0.012179918,8173788.258,7801570.911,-0.045537924,1.518069948,1.431504586,-0.057023302,819.0300353,719.4112477,-0.121630201
Category,Sacramento,Avocados,Hass,Conventional,2022,Quarterly,4225,4,2022-01-02,2023-01-01,2286149.436,1388209.692,-0.392773862,4976835.436,3075266.57,-0.382083935,2.176951059,2.215275249,0.017604525,727.095842,286.8630988,-0.605467282
Category,Sacramento,Avocados,Hass,Conventional,2022,Quarterly,4770,4,2022-01-02,2023-01-01,95763.8384,76079.88914,-0.205546787,181744.4679,154716.6956,-0.14871304,1.897840259,2.033608321,0.071538192,163.3648285,192.6923964,0.179521921
Category,Sacramento,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,4,2022-01-02,2023-01-01,1195930.61,1071768.232,-0.10382072,1063961.3,972384.6496,-0.086071411,0.889651366,0.907271386,0.019805534,134.3097257,115.3508154,-0.141158134
Category,Sacramento,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,4,2022-01-02,2023-01-01,5064041.203,5131724.771,0.013365525,7583298.997,7336592.854,-0.032532825,1.497479719,1.429654391,-0.045292986,760.1538568,677.5519502,-0.108664721
Category,Sacramento,Avocados,Hass,Organic,2022,Quarterly,94046,4,2022-01-02,2023-01-01,78676.19946,66259.94905,-0.157814568,198849.5695,180691.9705,-0.091313243,2.52744249,2.727016442,0.078962806,44.09527572,36.02445696,-0.183031371
Category,Sacramento,Avocados,Hass,Organic,2022,Quarterly,94225,4,2022-01-02,2023-01-01,70469.89319,19266.8516,-0.726594568,153351.1416,51115.38609,-0.666677499,2.176122805,2.653022256,0.219150983,17.51219245,5.565200264,-0.682209964
Category,Sacramento,Avocados,Hass,Organic,2022,Quarterly,94770,4,2022-01-02,2023-01-01,20.46506409,1.134383598,-0.944569751,47.21408392,2.989010829,-0.93669239,2.307057712,2.634920705,0.142113043,0.22549291,0.068519103,-0.696136333
Category,Sacramento,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,4,2022-01-02,2023-01-01,171121.3801,232657.12,0.359602873,238241.3356,233167.7109,-0.021296156,1.392235941,1.002194607,-0.280154622,116.172945,24.4620304,-0.789434361
Category,Sacramento,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,4,2022-01-02,2023-01-01,320287.9378,318185.0551,-0.006565601,590489.2608,464978.0565,-0.212554593,1.84362004,1.46134474,-0.207350372,62.77366561,44.65848015,-0.288579379
Category,Sacramento,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,4,2022-01-02,2023-01-01,187204398.3,180154340.4,-0.037659681,167849692.2,174586489.4,0.040135892,0.896611905,0.969093995,0.080839981,16418.18136,15872.00122,-0.033266787
Category,Portland,Avocados,Hass,Conventional,2022,Quarterly,4046,4,2022-01-02,2023-01-01,4355398.594,3591541.137,-0.175381757,4464134.48,3576948.008,-0.198736502,1.024965772,0.995936806,-0.028321888,407.6823389,301.7909533,-0.259739938
Category,San Diego,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,4,2022-01-02,2023-01-01,31471374.24,30313774.74,-0.036782617,39070459.68,41847843.47,0.07108654,1.241460236,1.380489359,0.111988382,3721.08909,3804.694536,0.022468004
Category,San Diego,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,4,2022-01-02,2023-01-01,7538568.632,7132884.483,-0.05381448,9112164.254,8848213.395,-0.028966868,1.208739311,1.240481802,0.026260824,842.0400958,754.9680034,-0.103406112
Category,San Diego,Avocados,Hass,Conventional,2022,Quarterly,4225,4,2022-01-02,2023-01-01,1063373.619,537419.3121,-0.494609136,1598507.931,826269.5373,-0.483099507,1.503242042,1.537476452,0.022773718,168.0872903,80.96976693,-0.518287392
Category,San Diego,Avocados,Hass,Conventional,2022,Quarterly,4770,4,2022-01-02,2023-01-01,732048.0169,924796.9789,0.263300982,1734377.431,1821261.167,0.050095057,2.369212663,1.969363232,-0.168768907,194.4108078,173.7634127,-0.106204976
Category,San Diego,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,4,2022-01-02,2023-01-01,2033773.609,1631102.332,-0.197992183,1572612.012,1373153.497,-0.126832629,0.773248313,0.84185613,0.088726759,191.8012325,195.2749275,0.018110911
Category,San Diego,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,4,2022-01-02,2023-01-01,7147995.934,6824588.599,-0.045244477,8346959.943,8228344.417,-0.014210626,1.167734288,1.205690907,0.0325045,769.7275898,702.9223497,-0.086790757
Category,San Diego,Avocados,Hass,Organic,2022,Quarterly,94046,4,2022-01-02,2023-01-01,137244.3434,158915.9801,0.1579055,297826.5517,392296.1576,0.317196722,2.170046096,2.468575894,0.137568413,32.50335519,39.9336282,0.228600185
Category,San Diego,Avocados,Hass,Organic,2022,Quarterly,94225,4,2022-01-02,2023-01-01,68886.62322,12866.66361,-0.813219708,192039.931,33316.70457,-0.826511578,2.787768104,2.5893818,-0.07116313,30.58148006,3.757013238,-0.877147436
Category,San Diego,Avocados,Hass,Organic,2022,Quarterly,94770,4,2022-01-02,2023-01-01,73.76153132,3469.324421,46.03433292,155.466018,15066.78034,95.91365701,2.107684252,4.342857143,1.060487542,0.168288946,68.28408415,404.7550178
Category,San Diego,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,4,2022-01-02,2023-01-01,184367.9703,133043.9157,-0.278378368,275182.3617,179189.3351,-0.348834227,1.492571411,1.346843516,-0.097635459,53.64516042,37.17705234,-0.306982176
Category,San Diego,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,4,2022-01-02,2023-01-01,390572.6985,308295.8838,-0.210656851,765204.3103,619868.9777,-0.189930102,1.959185353,2.010630081,0.026258224,75.27363575,57.08333882,-0.241655618
Category,San Diego,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,4,2022-01-02,2023-01-01,218641443,212492020,-0.028125605,185406634.5,195702813.3,0.055532957,0.847994013,0.920989001,0.086079604,16558.96482,16154.45729,-0.02442831
Category,Providence,Avocados,Hass,Conventional,2022,Quarterly,4046,4,2022-01-02,2023-01-01,277308.1145,175779.4124,-0.366122363,346479.7099,167735.0272,-0.515887879,1.249439492,0.954235908,-0.236268812,219.3224143,137.9505884,-0.371014637
Category,San Francisco,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,4,2022-01-02,2023-01-01,44550567.38,43348885.39,-0.026973439,65940707.42,71785810.67,0.088641804,1.480131709,1.656001303,0.118820233,4002.251945,4171.301265,0.04223855
Category,San Francisco,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,4,2022-01-02,2023-01-01,10032619.85,9431627.006,-0.059903879,15100596.13,14579333.42,-0.034519347,1.505149838,1.545791983,0.02700206,883.5866675,797.7184708,-0.097181408
Category,San Francisco,Avocados,Hass,Conventional,2022,Quarterly,4225,4,2022-01-02,2023-01-01,5116891.436,1146640.544,-0.775910715,9482841.563,2609666.033,-0.724801262,1.853242673,2.27592339,0.228076292,730.3779786,143.8111614,-0.803100359
Category,San Francisco,Avocados,Hass,Conventional,2022,Quarterly,4770,4,2022-01-02,2023-01-01,143740.2963,75581.32325,-0.474181387,246146.3959,175801.1,-0.285786414,1.71243835,2.325986004,0.358288901,79.93057644,318.1972069,2.980919706
Category,San Francisco,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,4,2022-01-02,2023-01-01,1710528.066,1358232.166,-0.205957393,1460146.713,1341765.51,-0.081074869,0.853623359,0.987876405,0.157274336,108.4668816,167.8624441,0.547591685
Category,San Francisco,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,4,2022-01-02,2023-01-01,9073050.432,8681821.341,-0.043119907,13173721.6,13038198.12,-0.01028741,1.451961686,1.501781436,0.034312028,770.1257857,713.5113634,-0.073513215
Category,San Francisco,Avocados,Hass,Organic,2022,Quarterly,94046,4,2022-01-02,2023-01-01,286983.0366,252269.7472,-0.120959377,794792.8694,724719.5998,-0.088165448,2.769476826,2.872796314,0.0373065,70.34893378,57.57122625,-0.181633279
Category,San Francisco,Avocados,Hass,Organic,2022,Quarterly,94225,4,2022-01-02,2023-01-01,149666.1048,45878.7849,-0.693459084,316676.5503,126082.4826,-0.601857218,2.115886898,2.748165255,0.29882427,20.58536694,7.935758441,-0.614495167
Category,San Francisco,Avocados,Hass,Organic,2022,Quarterly,94770,4,2022-01-02,2023-01-01,9.497442678,0,-1,29.54783525,0,-1,3.11113594,,,0.092680351,0,-1
Category,San Francisco,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,4,2022-01-02,2023-01-01,522910.7753,451657.1329,-0.136263481,815375.5632,690333.2106,-0.153355531,1.559301513,1.528445275,-0.0197885,199.3942043,45.36618735,-0.77247991
Category,San Francisco,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,4,2022-01-02,2023-01-01,959569.4142,749805.6649,-0.218601954,1926874.531,1541135.293,-0.200189079,2.008061639,2.055379634,0.023564015,116.3374201,85.92393317,-0.261424801
Category,San Francisco,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,4,2022-01-02,2023-01-01,324259552.8,306772551.4,-0.053929025,334684058,346349793.1,0.034855963,1.032148645,1.129011678,0.093846011,19442.31081,18807.59759,-0.032645976
Category,Raleigh/Greensboro,Avocados,Hass,Conventional,2022,Quarterly,4046,4,2022-01-02,2023-01-01,2294895.079,2379405.851,0.036825549,2150572.16,2211560.753,0.02835924,0.937111321,0.92945924,-0.008165606,359.6736555,326.2624267,-0.092893178
Category,Seattle/Tacoma,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,4,2022-01-02,2023-01-01,32438221.97,29718624.25,-0.083839297,49702110.38,52124817.19,0.048744546,1.532208221,1.753944488,0.144716797,3970.851443,4074.207868,0.026028782
Category,Seattle/Tacoma,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,4,2022-01-02,2023-01-01,6867773.8,7031469.247,0.0238353,11178547.36,11003820.7,-0.015630533,1.627681354,1.564939036,-0.038547053,869.8608188,792.4366246,-0.089007566
Category,Seattle/Tacoma,Avocados,Hass,Conventional,2022,Quarterly,4225,4,2022-01-02,2023-01-01,2428867.227,2416652.961,-0.005028791,5224409.611,4028340.052,-0.228938703,2.150965501,1.666908785,-0.225041599,425.9507653,310.6349123,-0.27072578
Category,Seattle/Tacoma,Avocados,Hass,Conventional,2022,Quarterly,4770,4,2022-01-02,2023-01-01,47253.60002,265705.5705,4.622969898,104106.3305,711489.9393,5.834262007,2.203140723,2.677738137,0.215418565,9.88004179,70.24813118,6.11010466
Category,Seattle/Tacoma,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,4,2022-01-02,2023-01-01,965280.324,1050688.77,0.088480459,1061418.075,1153900.62,0.08713112,1.09959568,1.098232562,-0.001239654,130.1812618,107.0974237,-0.177320744
Category,Seattle/Tacoma,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,4,2022-01-02,2023-01-01,6142062.579,6188824.806,0.00761344,9585920.322,9232763.922,-0.036841157,1.56070053,1.491844447,-0.044118703,743.9996118,664.336155,-0.107074595
Category,Seattle/Tacoma,Avocados,Hass,Organic,2022,Quarterly,94046,4,2022-01-02,2023-01-01,58867.00343,21274.69048,-0.638597359,145989.4006,59198.51509,-0.59450128,2.479986955,2.782579382,0.122013717,12.45878756,7.242053662,-0.418719227
Category,Seattle/Tacoma,Avocados,Hass,Organic,2022,Quarterly,94225,4,2022-01-02,2023-01-01,465792.0487,652277.5646,0.400362171,1169402.964,1490553.113,0.274627446,2.510568755,2.285151589,-0.08978729,96.22605573,112.4336431,0.168432419
Category,Seattle/Tacoma,Avocados,Hass,Organic,2022,Quarterly,94770,4,2022-01-02,2023-01-01,27.00084345,66.9032039,1.477819036,77.20210622,192.2691473,1.490465049,2.859247948,2.873840655,0.005103687,0.231121374,0.232414877,0.005596639
Category,Seattle/Tacoma,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,4,2022-01-02,2023-01-01,201025.1679,169025.283,-0.159183476,277157.4721,221112.8826,-0.202212082,1.378720262,1.308164547,-0.051174787,39.24990529,30.08401546,-0.233526419
Category,Seattle/Tacoma,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,4,2022-01-02,2023-01-01,725711.2208,842644.4412,0.161129134,1592627.038,1771056.78,0.112034857,2.194574085,2.101784209,-0.042281496,126.4741317,128.5407195,0.016340004
Category,Seattle/Tacoma,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,4,2022-01-02,2023-01-01,267783633.6,257794539.8,-0.037302854,262508293.9,274345903.4,0.04509423,0.980299992,1.064203701,0.085589829,20215.45122,19539.45095,-0.033439782
Category,Richmond/Norfolk,Avocados,Hass,Conventional,2022,Quarterly,4046,4,2022-01-02,2023-01-01,1979023.161,1424018.149,-0.280443919,1838593.212,1403905.837,-0.236423899,0.929040775,0.985876365,0.061176636,188.2816697,128.6802453,-0.316554578
Category,South Carolina,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,4,2022-01-02,2023-01-01,31415329.23,29737169.57,-0.053418497,33064388.12,36637566.19,0.108067267,1.052492173,1.23204618,0.170598901,1332.506195,1443.319692,0.083161713
Category,South Carolina,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,4,2022-01-02,2023-01-01,6754314.69,7111054.174,0.052816533,7500207.721,7293787.724,-0.027521904,1.110432082,1.025697111,-0.076308107,301.4405456,262.3422767,-0.129704744
Category,South Carolina,Avocados,Hass,Conventional,2022,Quarterly,4225,4,2022-01-02,2023-01-01,741442.2498,1027785.123,0.386197136,1349427.369,1414694.61,0.04836662,1.820003337,1.376449784,-0.243710297,80.78769809,68.51316591,-0.151935659
Category,South Carolina,Avocados,Hass,Conventional,2022,Quarterly,4770,4,2022-01-02,2023-01-01,24972.25123,67758.88026,1.713366914,51180.48521,96739.02688,0.890154548,2.049494246,1.427695182,-0.303391466,7.397792628,20.19101463,1.729329632
Category,South Carolina,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,4,2022-01-02,2023-01-01,2064220.424,1715586.259,-0.168893865,1971696.631,1480927.481,-0.248907029,0.955177368,0.863219482,-0.0962731,111.1279542,78.50950219,-0.293521574
Category,South Carolina,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,4,2022-01-02,2023-01-01,6265366.171,6577215.801,0.049773568,6796373.619,6669329.391,-0.018692943,1.08475282,1.014004952,-0.065220266,273.5600507,239.9234665,-0.122958685
Category,South Carolina,Avocados,Hass,Organic,2022,Quarterly,94046,4,2022-01-02,2023-01-01,9562.454177,5363.381114,-0.439120856,27874.34263,18709.45974,-0.32879279,2.914977903,3.488370367,0.196705595,6.439969751,5.941705812,-0.07737054
Category,South Carolina,Avocados,Hass,Organic,2022,Quarterly,94225,4,2022-01-02,2023-01-01,52921.69668,49505.74137,-0.064547351,116155.6174,108329.2149,-0.067378597,2.194858153,2.188215182,-0.003026606,18.82505297,15.82943262,-0.159129452
Category,South Carolina,Avocados,Hass,Organic,2022,Quarterly,94770,4,2022-01-02,2023-01-01,76.88027278,67.02825478,-0.128147542,239.3263094,241.009797,0.007034277,3.112974248,3.595644819,0.155051257,0.25049083,0.165475213,-0.339396125
Category,South Carolina,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,4,2022-01-02,2023-01-01,426387.4882,478902.2221,0.123161995,559564.8154,497178.6485,-0.111490511,1.312338731,1.038163169,-0.208921337,27.78693614,22.46652871,-0.191471539
Category,South Carolina,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,4,2022-01-02,2023-01-01,488948.5194,533838.3729,0.091808957,703834.1018,624458.3329,-0.112776248,1.439485087,1.169751679,-0.18738187,30.64334311,24.48684089,-0.200908308
Category,South Carolina,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,4,2022-01-02,2023-01-01,405050969.7,406904230.2,0.004575376,316123491.6,346356410.2,0.095636419,0.78045361,0.851198844,0.090646302,12614.19623,12549.14995,-0.005156593
Category,Roanoke,Avocados,Hass,Conventional,2022,Quarterly,4046,4,2022-01-02,2023-01-01,1292579.264,1025868.98,-0.206339597,1179554.457,954632.8472,-0.190683532,0.912558703,0.930560204,0.019726403,131.8865165,94.27517401,-0.285179588
Category,Spokane,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,4,2022-01-02,2023-01-01,4568179.927,4126139.571,-0.096765093,5849694.139,6341440.919,0.084063674,1.28053059,1.536894429,0.200201261,2383.392606,2427.342439,0.018440031
Category,Spokane,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,4,2022-01-02,2023-01-01,956237.5882,941931.0852,-0.014961243,1316473.107,1244085.675,-0.05498588,1.376721773,1.320782055,-0.040632551,502.6533846,438.0239646,-0.128576514
Category,Spokane,Avocados,Hass,Conventional,2022,Quarterly,4225,4,2022-01-02,2023-01-01,262824.5307,286859.1746,0.091447491,545425.2106,486561.411,-0.10792277,2.075244686,1.696168204,-0.182665921,293.283568,239.6154887,-0.182990406
Category,Spokane,Avocados,Hass,Conventional,2022,Quarterly,4770,4,2022-01-02,2023-01-01,1363.351968,882.0224146,-0.353048637,2484.366582,1224.623758,-0.507068012,1.822248869,1.388427026,-0.238069481,1.633953096,1.68181617,0.029292808
Category,Spokane,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,4,2022-01-02,2023-01-01,162632.8715,164870.0215,0.013755829,162593.7167,149115.753,-0.082893509,0.999759244,0.904444311,-0.095337886,69.71289645,63.71996599,-0.08596588
Category,Spokane,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,4,2022-01-02,2023-01-01,893355.7608,884026.5437,-0.010442891,1190349.585,1132351.416,-0.048723643,1.332447427,1.280902055,-0.038684732,454.2076567,398.5090456,-0.122628076
Category,Spokane,Avocados,Hass,Organic,2022,Quarterly,94046,4,2022-01-02,2023-01-01,3851.776395,2013.959367,-0.477134922,10018.34071,5506.25645,-0.450382393,2.600966329,2.734045453,0.051165262,5.722949112,4.254859214,-0.256526813
Category,Spokane,Avocados,Hass,Organic,2022,Quarterly,94225,4,2022-01-02,2023-01-01,33163.20023,33666.29427,0.01517025,82443.36431,81485.19217,-0.011622186,2.485989402,2.420379015,-0.026392062,46.24990427,41.8853155,-0.094369682
Category,Spokane,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,4,2022-01-02,2023-01-01,25866.85085,22224.28783,-0.140819733,33661.81768,24742.8098,-0.264959188,1.301349665,1.113322955,-0.144485925,33.08373379,28.98278133,-0.12395676
Category,Spokane,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,4,2022-01-02,2023-01-01,62881.82747,57904.54147,-0.079153011,126123.5227,111734.2584,-0.114088665,2.005722921,1.929628585,-0.037938608,48.89237804,39.65223827,-0.188989371
Category,Spokane,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,4,2022-01-02,2023-01-01,45399239.06,43550698.21,-0.040717441,40350355.52,41493928.81,0.028341096,0.888789247,0.952772987,0.071989777,15177.47462,14349.21291,-0.054571774
Category,Sacramento,Avocados,Hass,Conventional,2022,Quarterly,4046,4,2022-01-02,2023-01-01,1486197.319,2595666.958,0.746515704,1360757.793,3134224.939,1.303293764,0.91559699,1.207483467,0.318793618,229.980685,469.4533479,1.041272935
